fieldID,fieldFov,fieldRA,fieldDec,fieldGL,fieldGB,fieldEL,fieldEB
2389,3.5,676781.2133789075,-19511.62948608397,-66.0129318237305,57.1135177612305,-170.241500854492,-1.81054794788361
2390,3.5,619218.7866210925,-19511.62948608397,-91.9549331665039,51.7110824584961,175.093765258789,-8.14834403991699
2391,3.5,1195181.1035156231,-19511.62948608397,54.6343650817871,-45.4893035888672,-27.6751804351807,5.69683313369751
2392,3.5,100818.88961792004,-19511.62948608397,159.230331420898,-63.9358215332031,24.2784671783447,-15.817892074585
2393,3.5,878418.6767578116,-19511.62948608397,7.48850107192993,30.8479251861572,-116.660850524902,15.6188364028931
2394,3.5,417581.29577636643,-19511.62948608397,-136.137878417969,9.10693645477295,119.394981384277,-26.2675380706787
2395,3.5,1137618.8964843769,-19511.626052856456,44.0721054077148,-31.8376083374023,-42.8977966308594,10.8576955795288
2396,3.5,158381.11724853527,-19511.626052856456,-177.673812866211,-53.2686080932617,40.0872230529785,-21.2038745880127
2397,3.5,665321.3195800788,-18750.95672607421,-71.7954330444336,56.7398262023926,-173.238754272461,-2.87019205093384
2398,3.5,630678.6804199212,-18750.95672607421,-87.5548324584961,53.4269409179688,177.940475463867,-6.69129610061646
2399,3.5,889878.7353515616,-18750.953292846694,9.80099678039551,28.3880043029785,-113.449600219727,16.3687915802002
2400,3.5,406121.26464843843,-18750.953292846694,-137.845031738281,6.41793394088745,115.871307373047,-26.6415309906006
2401,3.5,924521.2646484383,-18750.953292846694,15.5427341461182,20.3532104492188,-103.511085510254,17.5989608764648
2402,3.5,371478.76281738357,-18750.953292846694,-142.280731201172,-2.08057403564453,105.186416625977,-27.9654788970947
2403,3.5,1183721.1547851576,-18750.949859619144,52.4616851806641,-42.7217674255371,-30.5912036895752,6.99775123596191
2404,3.5,112278.86581420907,-18750.949859619144,164.731964111328,-61.9749145507812,27.4383201599121,-16.7626934051514
2405,3.5,1149078.9550781231,-18750.733566284194,46.1351470947266,-34.5041923522949,-39.757194519043,10.1128053665161
2406,3.5,146921.08612060547,-18750.733566284194,178.472564697266,-55.5187568664551,36.9426078796387,-20.0087509155273
2407,3.5,653783.9172363288,-18325.155830383297,-77.4046630859375,55.9939384460449,-176.219741821289,-4.0313720703125
2408,3.5,642216.0827636712,-18325.155830383297,-82.6931076049805,54.8766212463379,-179.164367675781,-5.30847215652466
2409,3.5,901416.1376953116,-18325.155830383297,11.9212303161621,25.8110256195068,-110.174003601074,16.9650955200195
2410,3.5,394583.86230468843,-18325.155830383297,-139.448471069336,3.65180397033691,112.319328308105,-27.0394649505615
2411,3.5,1172183.7524414076,-18325.152397155744,50.3386077880859,-39.9535865783691,-33.5824546813965,8.18563556671143
2412,3.5,123816.23382568356,-18325.152397155744,169.715835571289,-59.8895454406738,30.6127433776855,-17.7693729400635
2413,3.5,912983.7524414075,-18325.145530700676,13.8330411911011,23.124683380127,-106.851921081543,17.3767795562744
2414,3.5,383016.2750244144,-18325.145530700676,-140.927307128906,0.812738001346588,108.753318786621,-27.4819107055664
2415,3.5,1160616.2475585924,-18325.140380859386,48.2306900024414,-37.2095375061035,-36.64404296875,9.22736740112305
2416,3.5,135383.79364013663,-18325.140380859386,174.277206420898,-57.7282485961914,33.784595489502,-18.8540363311768
2417,3.5,1031183.4594726576,-17313.781929016102,30.2697887420654,-5.37149000167847,-72.5065383911133,17.6504402160645
2418,3.5,264816.54052734387,-17313.781929016102,-156.716888427734,-28.1792888641357,71.7935791015625,-27.1972312927246
2419,3.5,771983.6242675788,-17313.77849578859,-20.6692199707031,51.8557205200195,-145.908798217773,8.46564674377441
2420,3.5,524016.3757324212,-17313.77849578859,-119.473320007324,34.2778053283691,149.798812866211,-17.5219669342041
2421,3.5,783216.4306640616,-17313.77849578859,-16.5607280731201,50.1281661987305,-142.932662963867,9.47840785980225
2422,3.5,512783.56933593843,-17313.77849578859,-121.701698303223,31.7920932769775,146.72151184082,-18.5740909576416
2423,3.5,1042416.4306640617,-17313.77162933348,31.6816253662109,-8.14680480957031,-69.2743682861328,17.2499160766602
2424,3.5,253583.5693359377,-17313.77162933348,-158.426956176758,-30.9097137451172,68.3376998901367,-26.7684326171875
2425,3.5,1290383.5693359384,-17313.768196105968,88.7547836303711,-63.7855529785156,-3.06664395332336,-3.79170608520508
2426,3.5,5616.42851829528,-17313.768196105968,95.1725769042969,-65.2160110473633,-0.206915006041527,-5.03191184997559
2427,3.5,1279159.27734375,-17022.97039031982,83.0933380126953,-62.0458030700684,-5.88959503173828,-2.48190307617188
2428,3.5,16840.760421752926,-17022.97039031982,102.287857055664,-66.2798461914062,2.6882688999176,-6.1976261138916
2429,3.5,1019959.1674804692,-17022.97039031982,28.9312191009521,-2.56480598449707,-75.7429580688477,18.0641231536865
2430,3.5,276040.80505371094,-17022.97039031982,-155.158721923828,-25.3996601104736,75.2785873413086,-27.4742202758789
2431,3.5,794440.6127929692,-17022.963523864753,-12.6893625259399,48.3194618225098,-139.962158203125,10.5285873413086
2432,3.5,501559.38720703084,-17022.963523864753,-123.873634338379,29.3095645904541,143.586624145508,-19.5118846893311
2433,3.5,1053640.72265625,-17022.963523864753,33.1726531982422,-10.8851118087769,-66.0483627319336,16.8640995025635
2434,3.5,242359.33227539077,-17022.963523864753,-160.305191040039,-33.5813865661621,64.9255752563477,-26.1912956237793
2435,3.5,760759.2224121096,-17022.956657409683,-25.0340938568115,53.4866790771484,-148.890014648438,7.49383115768433
2436,3.5,535240.7775878904,-17022.956657409683,-117.176391601562,36.7611541748047,152.813095092773,-16.3614807128906
2437,3.5,805644.6899414075,-16477.030563354507,-9.04196834564209,46.4356994628906,-136.99333190918,11.6039485931396
2438,3.5,490355.3100585924,-16477.030563354507,-125.99186706543,26.8290576934814,140.402526855469,-20.3394069671631
2439,3.5,1267955.3100585924,-16477.027130126953,78.1575927734375,-60.0591087341309,-8.6800422668457,-1.11567497253418
2440,3.5,28044.734573364265,-16477.027130126953,109.939254760742,-66.9358062744141,5.61450481414795,-7.29339122772217
2441,3.5,749555.3100585925,-16476.84001922609,-29.6802368164062,54.9963035583496,-151.873458862305,6.5570969581604
2442,3.5,546444.6899414075,-16476.84001922609,-114.786842346191,39.2311210632324,155.764938354492,-15.1073341369629
2443,3.5,1064844.5800781231,-16476.836585998535,34.7414016723633,-13.5860548019409,-62.8305931091309,16.4850101470947
2444,3.5,231155.419921875,-16476.836585998535,-162.360580444336,-36.1897621154785,61.5667686462402,-25.4795227050781
2445,3.5,1008755.3100585924,-16476.829719543468,27.6514110565186,0.265049010515213,-78.9840774536133,18.4801578521729
2446,3.5,287244.68994140613,-16476.829719543468,-153.728149414062,-22.5823287963867,78.7780456542969,-27.6068687438965
2447,3.5,997571.8872070308,-15733.256149292005,26.4097747802734,3.11010003089905,-82.2331008911133,18.8819541931152
2448,3.5,298428.11279296887,-15733.256149292005,-152.396270751953,-19.7376823425293,82.2809219360352,-27.6100196838379
2449,3.5,1256771.8872070308,-15733.252716064453,73.8623199462891,-57.8821678161621,-11.4476871490479,0.289718985557556
2450,3.5,39228.088760376115,-15733.252716064453,117.883346557617,-67.1651077270508,8.56750679016113,-8.3303918838501
2451,3.5,738371.8872070308,-15733.252716064453,-34.6328506469727,56.3531112670898,-154.856643676758,5.64297485351562
2452,3.5,557628.1127929692,-15733.252716064453,-112.269348144531,41.673755645752,158.661666870117,-13.7785177230835
2453,3.5,816828.1127929692,-15733.249282836901,-5.60875511169434,44.476634979248,-134.017990112305,12.6874418258667
2454,3.5,479171.88720703084,-15733.249282836901,-128.054641723633,24.3443145751953,137.176864624023,-21.0676803588867
2455,3.5,1076028.1127929692,-15733.245849609384,36.3826789855957,-16.254358291626,-59.621940612793,16.0983905792236
2456,3.5,219971.88720703113,-15733.245849609384,-164.598968505859,-38.735221862793,58.2637939453125,-24.6526527404785
2457,3.5,727196.5942382808,-14856.483650207507,-39.9083404541016,57.5218658447266,-157.838897705078,4.73637199401855
2458,3.5,568803.4057617192,-14856.483650207507,-109.580017089844,44.073917388916,161.515411376953,-12.3939819335938
2459,3.5,1087203.2958984384,-14856.480216979993,38.0915260314941,-18.8980941772461,-56.421573638916,15.6878414154053
2460,3.5,208796.6903686524,-14856.480216979993,-167.027893066406,-41.2212257385254,55.0127906799316,-23.7311611175537
2461,3.5,828003.515625,-14856.27765655518,-2.38040089607239,42.4384574890137,-131.024642944336,13.7607860565186
2462,3.5,467996.484375,-14856.27765655518,-130.059555053711,21.8457927703857,133.914138793945,-21.7110633850098
2463,3.5,1245596.484375,-14856.274223327628,70.1017837524414,-55.5603561401367,-14.2062530517578,1.71660196781158
2464,3.5,50403.48129272448,-14856.274223327628,125.843544006348,-66.9726791381836,11.5452117919922,-9.32300472259521
2465,3.5,986396.5942382808,-14856.274223327628,25.1832218170166,5.9645938873291,-85.4953689575195,19.251335144043
2466,3.5,309603.4606933592,-14856.274223327628,-151.133926391602,-16.8729095458984,85.781494140625,-27.5010051727295
2467,3.5,975208.2275390617,-13909.493064880367,23.9477081298828,8.82469844818115,-88.7770233154297,19.5700283050537
2468,3.5,320791.77246093773,-13909.493064880367,-149.913513183594,-13.992374420166,89.278678894043,-27.2973403930664
2469,3.5,1234408.2275390616,-13909.493064880367,66.7724304199219,-53.1274147033691,-16.971263885498,3.1483850479126
2470,3.5,61591.8136596678,-13909.493064880367,133.566375732422,-66.3839111328125,14.5477476119995,-10.2861232757568
2471,3.5,1098391.7724609384,-13909.485340118412,39.8649787902832,-21.5272235870361,-53.2272987365723,15.2368640899658
2472,3.5,197608.2687377928,-13909.485340118412,-169.659484863281,-43.652587890625,51.8051719665527,-22.734094619751
2473,3.5,716008.282470702,-13909.48190689086,-45.5046424865723,58.4652786254883,-160.821258544922,3.82183599472046
2474,3.5,579991.717529298,-13909.48190689086,-106.668075561523,46.4149513244629,164.341018676758,-10.9709663391113
2475,3.5,839191.6625976575,-13909.280204772936,0.65251499414444,40.3161888122559,-128.000549316406,14.8061952590942
2476,3.5,456808.3374023424,-13909.280204772936,-132.004928588867,19.3228969573975,130.615783691406,-22.2843265533447
2477,3.5,963987.2314453117,-12944.811916351333,22.6817970275879,11.6873426437378,-92.0820922851562,19.822660446167
2478,3.5,332012.82348632807,-12944.811916351333,-148.712478637695,-11.0989294052124,92.7728576660156,-27.013219833374
2479,3.5,850412.8234863288,-12944.811916351333,3.49994897842407,38.1069030761719,-124.934959411621,15.8080568313599
2480,3.5,445587.17651367123,-12944.811916351333,-133.890777587891,16.7671566009521,127.281883239746,-22.7993965148926
2481,3.5,704787.1765136712,-12944.80419158934,-51.3888206481934,59.147346496582,-163.804977416992,2.88684391975403
2482,3.5,591212.8234863288,-12944.80419158934,-103.480537414551,48.6777687072754,167.152145385742,-9.52379608154297
2483,3.5,1223187.1215820308,-12944.602489471452,63.7868537902832,-50.6072692871094,-19.7564907073975,4.57112598419189
2484,3.5,72812.86468505855,-12944.602489471452,140.859817504883,-65.4367141723633,17.5763454437256,-11.2314519882202
2485,3.5,1109612.8784179692,-12944.5990562439,41.7031784057617,-24.1496467590332,-50.0380096435547,14.731990814209
2486,3.5,186387.16278076163,-12944.5990562439,-172.512145996094,-46.031177520752,48.6321830749512,-21.6771850585938
2487,3.5,1211953.6010742192,-11943.219280242925,61.1033515930176,-48.0147476196289,-22.5579071044922,5.98459100723267
2488,3.5,84046.3920593262,-11943.219280242925,147.573577880859,-64.1638336181641,20.62939453125,-12.1484298706055
2489,3.5,952753.7109375,-11943.219280242925,21.3864688873291,14.5487804412842,-95.4020156860352,20.013744354248
2490,3.5,343246.2615966798,-11943.219280242925,-147.532287597656,-8.19625759124756,96.2527160644531,-26.6434993743896
2491,3.5,693553.8208007808,-11943.219280242925,-57.4732246398926,59.553539276123,-166.788497924805,1.94168102741241
2492,3.5,602446.1791992192,-11943.219280242925,-99.9928817749023,50.8474082946777,169.944412231445,-8.05257606506348
2493,3.5,861646.3439941404,-11943.215847015372,6.18148183822632,35.8285865783691,-121.83406829834,16.7673473358154
2494,3.5,434353.683471678,-11943.215847015372,-135.728805541992,14.1899642944336,123.918876647949,-23.2461318969727
2495,3.5,1120846.2890625,-11943.215847015372,43.6204872131348,-26.7539749145508,-46.8589897155762,14.1817951202393
2496,3.5,175153.76586914074,-11943.215847015372,-175.621444702148,-48.3369064331055,45.5011100769043,-20.55983543396
2497,3.5,1132134.4116210924,-10999.954605102552,45.6110191345215,-29.3588809967041,-43.6868705749512,13.56019115448
2498,3.5,163865.62957763663,-10999.954605102552,-179.005737304688,-50.5808181762695,42.391300201416,-19.4068489074707
2499,3.5,872934.356689452,-10999.954605102552,8.6979866027832,33.4651641845703,-118.679840087891,17.6575679779053
2500,3.5,423065.643310548,-10999.954605102552,-137.510269165039,11.5718021392822,120.52271270752,-23.6497211456299
2501,3.5,941465.8081054692,-10999.951171875,20.024694442749,17.4046993255615,-98.7449264526367,20.1158332824707
2502,3.5,354534.16442871094,-10999.951171875,-146.338272094727,-5.28695821762085,99.7282562255859,-26.2145214080811
2503,3.5,1200665.6982421884,-10999.951171875,58.635555267334,-45.3676795959473,-25.3990535736084,7.36561822891235
2504,3.5,95334.32922363287,-10999.951171875,153.696182250977,-62.6265258789062,23.709545135498,-13.0620412826538
2505,3.5,682265.7531738288,-10999.951171875,-63.6811141967773,59.6444931030273,-169.774078369141,0.960689008235931
2506,3.5,613734.2468261712,-10999.951171875,-96.1269454956055,52.8911590576172,172.74235534668,-6.57982301712036
2507,3.5,1189304.5166015616,-10211.396312713608,56.3153419494629,-42.6843605041504,-28.2970104217529,8.68746566772461
2508,3.5,106695.52459716781,-10211.396312713608,159.266448974609,-60.8822784423828,26.814037322998,-13.9954166412354
2509,3.5,670904.6264648425,-10211.392879486091,-69.8902816772461,59.3867225646973,-172.757385253906,-0.0793960019946098
2510,3.5,625095.3735351575,-10211.392879486091,-91.8135681152344,54.7634925842285,175.564529418945,-5.130774974823
2511,3.5,884295.4833984384,-10211.386013030988,11.0435876846313,31.006275177002,-115.462989807129,18.4495830535889
2512,3.5,411704.54406738357,-10211.386013030988,-139.222427368164,8.89921379089355,117.09423828125,-24.0340976715088
2513,3.5,930104.5166015617,-10211.1843109131,18.5600490570068,20.2437477111816,-102.109382629395,20.1011581420898
2514,3.5,365895.45593261643,-10211.1843109131,-145.099044799805,-2.37954902648926,103.205200195312,-25.7525482177734
2515,3.5,1143495.4833984384,-10211.18001937866,47.6656341552734,-31.9778842926025,-40.5265960693359,12.8425893783569
2516,3.5,152504.5440673829,-10211.18001937866,177.317337036133,-52.7686958312988,39.2874641418457,-18.2444725036621
2517,3.5,895725.7690429692,-9676.958656311037,13.2073364257812,28.4469013214111,-112.183258056641,19.1117534637451
2518,3.5,400274.2309570308,-9676.958656311037,-140.848709106445,6.16408205032349,113.63883972168,-24.4231624603271
2519,3.5,141074.20349121097,-9676.958656311037,173.331878662109,-54.9028053283691,36.1787490844727,-17.1012554168701
2520,3.5,1154926.0986328116,-9676.955223083483,49.7710914611816,-34.6207847595215,-37.3904266357422,12.0057220458984
2521,3.5,918674.0112304692,-9676.95093154908,16.9556865692139,23.0467872619629,-105.484321594238,19.9417304992676
2522,3.5,377325.9613037124,-9676.95093154908,-143.785186767578,0.510905981063843,106.685134887695,-25.2851943969727
2523,3.5,659474.0661621096,-9676.95093154908,-75.9479141235352,58.7582778930664,-175.72819519043,-1.20006597042084
2524,3.5,636525.9338378904,-9676.95093154908,-87.0046539306641,56.4066314697266,178.424301147461,-3.73388195037842
2525,3.5,1177874.12109375,-9676.75352096556,54.0882339477539,-39.9852104187012,-31.2620639801025,9.91978931427002
2526,3.5,118125.93383789076,-9676.75352096556,164.350173950195,-58.9843978881836,29.9347915649414,-14.9703092575073
2527,3.5,907200.0549316404,-9486.367321014397,15.1779727935791,25.789026260376,-108.85026550293,19.6142387390137
2528,3.5,388799.9450683596,-9486.367321014397,-142.371994018555,3.36481404304504,110.165550231934,-24.8378925323486
2529,3.5,1166399.8901367192,-9486.165618896472,51.9130668640137,-37.2917747497559,-34.2964019775391,11.032057762146
2530,3.5,129600.10986328115,-9486.165618896472,169.020065307617,-56.980052947998,33.0599784851074,-16.0045623779297
2531,3.5,648000.0,-9486.158752441404,-81.6952285766602,57.7561721801758,-178.671936035156,-2.41775393486023
2532,3.5,1036799.8901367192,-8309.148788452141,33.218620300293,-5.62635183334351,-70.5457382202148,19.9385967254639
2533,3.5,259200.05493164077,-8309.148788452141,-160.057586669922,-28.3267135620117,70.4417037963867,-24.5137329101562
2534,3.5,777599.8901367192,-8309.148788452141,-16.2611656188965,53.0685958862305,-145.254257202148,11.3405113220215
2535,3.5,518400.10986328084,-8309.148788452141,-123.032135009766,34.5198516845703,147.385101318359,-15.6968221664429
2536,3.5,0.0,-8308.940219879149,94.3596954345703,-62.291618347168,-0.639020025730133,-2.11730003356934
2537,3.5,1025488.8061523424,-8153.088855743412,31.8258438110352,-2.81045699119568,-73.8603057861328,20.3577537536621
2538,3.5,270511.19384765613,-8153.088855743412,-158.367813110352,-25.5716896057129,73.8763961791992,-24.8593692779541
2539,3.5,1048111.1938476576,-8153.088855743412,34.6966819763184,-8.40246677398682,-67.2372436523438,19.5371856689453
2540,3.5,247888.7786865233,-8153.088855743412,-161.917053222656,-31.0191478729248,67.0418090820312,-24.0120830535889
2541,3.5,788911.3037109384,-8153.085422515859,-12.1484441757202,51.2001762390137,-142.231307983398,12.3927869796753
2542,3.5,507088.69628906157,-8153.085422515859,-125.222274780273,31.9693698883057,144.282089233398,-16.6863555908203
2543,3.5,1284688.8061523424,-8152.8837203979365,88.566764831543,-60.7921867370605,-3.50336098670959,-0.829021990299225
2544,3.5,11311.207580566404,-8152.8837203979365,100.76277923584,-63.4509506225586,2.26170301437378,-3.32702994346619
2545,3.5,766288.751220702,-8152.88028717042,-20.6570644378662,54.8503646850586,-148.281997680664,10.3328866958618
2546,3.5,529711.248779298,-8152.88028717042,-120.784797668457,37.07666015625,150.428756713867,-14.5891246795654
2547,3.5,755001.1230468769,-7707.643032073968,-25.3659687042236,56.5211639404297,-151.310195922852,9.36825084686279
2548,3.5,540998.8769531231,-7707.643032073968,-118.461639404297,39.6290168762207,153.40852355957,-13.3759870529175
2549,3.5,1014201.2329101576,-7707.643032073968,30.5081424713135,0.0350309982895851,-77.1780090332031,20.7868232727051
2550,3.5,281798.76708984387,-7707.643032073968,-156.827713012695,-22.7684555053711,77.3284149169922,-25.0522193908691
2551,3.5,800198.9318847671,-7707.643032073968,-8.29897880554199,49.2580223083496,-139.213439941406,13.479567527771
2552,3.5,495801.06811523286,-7707.643032073968,-127.359954833984,29.4288158416748,141.130126953125,-17.5572414398193
2553,3.5,1059398.8769531231,-7707.6361656189,36.2597694396973,-11.1336717605591,-63.939510345459,19.1494617462158
2554,3.5,236601.123046875,-7707.6361656189,-163.955505371094,-33.6394958496094,63.6913681030273,-23.3647937774658
2555,3.5,1273401.1230468769,-7707.434463500977,83.4197235107422,-59.0095367431641,-6.33092594146729,0.52641099691391
2556,3.5,22598.870086669933,-7707.434463500977,107.656494140625,-64.2290649414062,5.19296598434448,-4.45817089080811
2557,3.5,811450.1953125,-7031.483888626116,-4.69954681396484,47.2454986572266,-136.195129394531,14.5824689865112
2558,3.5,484549.8046875,-7031.483888626116,-129.441802978516,26.8944454193115,137.940353393555,-18.3198471069336
2559,3.5,1002949.9145507808,-7031.27875328064,29.2461204528809,2.89849805831909,-80.4990463256836,21.2088356018066
2560,3.5,293050.11291503906,-7031.27875328064,-155.408706665039,-19.9321537017822,80.7827072143555,-25.1068458557129
2561,3.5,743749.6398925788,-7031.27875328064,-30.4225597381592,58.0473098754883,-154.333435058594,8.43541526794434
2562,3.5,552250.3601074212,-7031.27875328064,-116.030006408691,42.161693572998,156.327453613281,-12.077953338623
2563,3.5,1262149.8046875,-7031.27875328064,78.8834075927734,-57.0041313171387,-9.12826633453369,1.9298609495163
2564,3.5,33850.229644775376,-7031.27875328064,114.853790283203,-64.607795715332,8.14723968505859,-5.52087688446045
2565,3.5,1070650.3051757808,-7031.275320053088,37.9006614685059,-13.8215427398682,-60.6564903259277,18.7617168426514
2566,3.5,225349.68109130856,-7031.275320053088,-166.174926757812,-36.1850891113281,60.3977584838867,-22.5922069549561
2567,3.5,732531.7749023425,-6195.682668685897,-35.8560028076172,59.3896293640137,-157.348098754883,7.51845407485962
2568,3.5,563468.2250976575,-6195.682668685897,-113.446022033691,44.6581764221191,159.195220947266,-10.7173175811768
2569,3.5,991731.8847656231,-6195.682668685897,28.0159206390381,5.77071094512939,-83.8267593383789,21.6036338806152
2570,3.5,304268.115234375,-6195.682668685897,-154.079574584961,-17.0745582580566,84.2301864624023,-25.0426807403564
2571,3.5,1250931.8847656231,-6195.477533340456,74.8825378417969,-54.8286437988281,-11.9072675704956,3.36087107658386
2572,3.5,45068.077468872,-6195.477533340456,122.138534545898,-64.5906143188477,11.1192455291748,-6.53011083602905
2573,3.5,1081868.1152343769,-6195.474100112904,39.6111106872559,-16.4726696014404,-57.3898735046387,18.3564052581787
2574,3.5,214131.8572998048,-6195.474100112904,-168.576843261719,-38.6582908630371,57.1605224609375,-21.7175617218018
2575,3.5,822668.1701660171,-6195.474100112904,-1.33806502819061,45.1610641479492,-133.166488647461,15.6810417175293
2576,3.5,473331.82983398286,-6195.474100112904,-131.463241577148,24.3580799102783,134.720642089844,-18.9895706176758
2577,3.5,980532.6416015617,-5270.8462715148835,26.7929153442383,8.64549541473389,-87.1659851074219,21.9515628814697
2578,3.5,315467.38586425787,-5270.8462715148835,-152.810775756836,-14.2033596038818,87.6673355102539,-24.8793182373047
2579,3.5,833867.4133300788,-5270.8462715148835,1.79755294322968,43.0011100769043,-130.115432739258,16.7552471160889
2580,3.5,462132.5866699212,-5270.8462715148835,-133.420623779297,21.809606552124,131.475143432617,-19.5831871032715
2581,3.5,721332.5317382808,-5270.641136169444,-41.6765899658203,60.5067863464355,-160.353286743164,6.60097694396973
2582,3.5,574667.4682617192,-5270.641136169444,-110.657859802246,47.1018333435059,162.025390625,-9.31406497955322
2583,3.5,1239732.421875,-5270.637702941892,71.3288421630859,-52.524227142334,-14.6828117370605,4.80044078826904
2584,3.5,56267.533493042036,-5270.637702941892,129.305511474609,-64.1985931396484,14.1067724227905,-7.50206089019775
2585,3.5,1093067.578125,-5270.637702941892,41.3850402832031,-19.0963840484619,-54.1392631530762,17.9158363342285
2586,3.5,202932.47680664074,-5270.637702941892,-171.166549682617,-41.0638999938965,53.9732513427734,-20.7627620697021
2587,3.5,710130.8166503904,-4318.264675140372,-47.8623046875,61.3573188781738,-163.349822998047,5.66806316375732
2588,3.5,585869.1833496096,-4318.264675140372,-107.607528686523,49.4747467041016,164.832794189453,-7.88509321212769
2589,3.5,1104269.23828125,-4318.264675140372,43.2198219299316,-21.7021713256836,-50.9034729003906,17.4244632720947
2590,3.5,191730.70678710926,-4318.264675140372,-173.955093383789,-43.4062385559082,50.8266716003418,-19.7463760375977
2591,3.5,969330.6518554692,-4318.264675140372,25.553466796875,11.5192232131958,-90.5215835571289,22.2351093292236
2592,3.5,326669.32067871094,-4318.264675140372,-151.576217651367,-11.3227853775024,91.0948257446289,-24.6341133117676
2593,3.5,845069.0734863288,-4318.264675140372,4.72109889984131,40.7625007629395,-127.02995300293,17.7877941131592
2594,3.5,450930.92651367123,-4318.264675140372,-135.313125610352,19.2393627166748,128.204483032227,-20.1153392791748
2595,3.5,1228530.76171875,-4318.056106567379,68.1388092041016,-50.1208229064941,-17.4700012207031,6.23240518569946
2596,3.5,67469.23828125,-4318.056106567379,136.189743041992,-63.4639587402344,17.1100921630859,-8.45113372802734
2597,3.5,958124.5971679692,-3353.187632560729,24.287504196167,14.389102935791,-93.890998840332,22.4494590759277
2598,3.5,337875.3479003908,-3353.187632560729,-150.365432739258,-8.43566989898682,94.5086975097656,-24.3115863800049
2599,3.5,856275.1831054692,-3353.187632560729,7.45259714126587,38.4534683227539,-123.907554626465,18.7718105316162
2600,3.5,439724.8443603528,-3353.187632560729,-137.147903442383,16.6486396789551,124.910903930664,-20.5872936248779
2601,3.5,698924.70703125,-3353.187632560729,-54.335620880127,61.9130058288574,-166.338287353516,4.71909189224243
2602,3.5,597075.29296875,-3353.187632560729,-104.250419616699,51.7605628967285,167.622436523438,-6.43686580657959
2603,3.5,1217324.8168945308,-3352.9824972152715,65.2567672729492,-47.6371650695801,-20.2740631103516,7.65026092529297
2604,3.5,78675.19683837876,-3352.9824972152715,142.662933349609,-62.4168128967285,20.1297016143799,-9.37794494628906
2605,3.5,1115475.1831054692,-3352.9824972152715,45.1230087280273,-24.2885417938232,-47.6841697692871,16.8807582855225
2606,3.5,180524.77569580066,-3352.9824972152715,-176.966033935547,-45.6767616271973,47.7191734313965,-18.6752338409424
2607,3.5,867508.2092285171,-2428.0019044876117,10.0041589736938,36.0705337524414,-120.738189697266,19.6914958953857
2608,3.5,428491.7907714828,-2428.0019044876117,-138.924880981445,14.028660774231,121.592964172363,-21.0117435455322
2609,3.5,1206091.9555664076,-2427.79312133789,62.6173515319824,-45.0905532836914,-23.1093158721924,9.03993034362793
2610,3.5,89908.08563232432,-2427.79312133789,148.669662475586,-61.1010322570801,23.167631149292,-10.2948198318481
2611,3.5,687691.9006347671,-2427.79312133789,-60.994873046875,62.1414184570312,-169.320419311523,3.74161791801453
2612,3.5,608308.0993652329,-2427.79312133789,-100.519096374512,53.9346618652344,170.408828735352,-4.98317289352417
2613,3.5,1126708.0444335924,-2427.79312133789,47.0960693359375,-26.8640975952148,-44.480339050293,16.2715396881104
2614,3.5,169291.95556640613,-2427.79312133789,179.780899047852,-47.876766204834,44.6394729614258,-17.5646820068359
2615,3.5,946891.8457031231,-2427.79312133789,22.9719753265381,17.2523803710938,-97.2769165039062,22.5795383453369
2616,3.5,349108.154296875,-2427.79312133789,-149.156692504883,-5.54415798187256,97.9126586914062,-23.9265079498291
2617,3.5,1194811.7431640616,-1618.577957153322,60.1578140258789,-42.498649597168,-25.9915447235107,10.3805017471313
2618,3.5,101188.23623657244,-1618.577957153322,154.20947265625,-59.5653610229492,26.2233276367188,-11.2199802398682
2619,3.5,878788.3117675788,-1618.577957153322,12.37877368927,33.6066932678223,-117.51252746582,20.5238628387451
2620,3.5,417211.71569824324,-1618.577957153322,-140.637161254883,11.3682317733765,118.250259399414,-21.407600402832
2621,3.5,935611.6333007808,-1618.577957153322,21.5761260986328,20.1018905639648,-100.679267883301,22.603385925293
2622,3.5,360388.4216308596,-1618.577957153322,-147.923049926758,-2.65382289886475,101.311981201172,-23.500093460083
2623,3.5,676411.6333007808,-1618.3691740036008,-67.7001190185547,62.0113410949707,-172.294799804688,2.71729111671448
2624,3.5,619588.3666992192,-1618.3691740036008,-96.3360443115234,55.960018157959,173.208847045898,-3.54390907287598
2625,3.5,1137988.2568359384,-1618.3691740036008,49.135124206543,-29.4402599334717,-41.2942810058594,15.5778274536133
2626,3.5,158011.7706298829,-1618.3691740036008,176.269409179688,-50.0104179382324,41.574047088623,-16.4356651306152
2627,3.5,1149322.8515625,-1007.1936249732971,51.2331695556641,-32.02685546875,-38.1334953308105,14.7802381515503
2628,3.5,146677.1759033202,-1007.1936249732971,172.484771728516,-52.0803184509277,38.5113906860352,-15.3114824295044
2629,3.5,890122.9064941404,-1007.1936249732971,14.5742721557617,31.05690574646,-114.226661682129,21.2429313659668
2630,3.5,405877.0935058596,-1007.1936249732971,-142.274276733398,8.65845584869385,114.884689331055,-21.7949829101562
2631,3.5,924277.2583007808,-1006.9883823394763,20.0673866271973,22.9252758026123,-104.091415405273,22.4980907440186
2632,3.5,371722.7691650376,-1006.9883823394763,-146.63818359375,0.22563199698925,104.710021972656,-23.0549030303955
